"id","recipe_id","name","quantity","position","created_at","updated_at"
35410617,3890837,"ごま油","小さじ1と1/2",1,"2016-05-31 08:08:50","2016-05-31 08:08:50"
35410618,3890837,"混ぜ込みわかめ","適量",2,"2016-05-31 08:08:50","2016-05-31 08:08:50"
35410619,3890837,"白ごま","適量",3,"2016-05-31 08:08:50","2016-05-31 08:08:50"
35410620,3890837,"白ご飯","軽く2膳分",4,"2016-05-31 08:08:50","2016-05-31 08:08:50"
35521205,3900708,"そぼろ(お好みのレシピで。少し茶色いタイプが推奨)","大さじ1.5〜お好みで",1,"2016-06-05 08:50:58","2016-06-05 08:50:58"
35521206,3900708,"ごはん","1膳よりやや少なめ",2,"2016-06-05 08:50:58","2016-06-05 08:50:58"
35521207,3900708,"顔パーツ用の海苔","適量",3,"2016-06-05 08:50:58","2016-06-05 08:50:58"
35521208,3900708,"ほっぺ用梅干し、明太子","適量",4,"2016-06-05 08:50:58","2016-06-05 08:50:58"
35695670,3917095,"人参","1本",1,"2016-06-12 22:14:33","2016-06-12 22:14:33"
35695671,3917095,"乾燥ポルチーニ茸","10g",2,"2016-06-12 22:14:33","2016-06-12 22:14:33"
35695672,3917095,"ポルチーニ茸の戻し汁","1/3カップ",3,"2016-06-12 22:14:33","2016-06-12 22:14:33"
35695673,3917095,"バター","大さじ2",4,"2016-06-12 22:14:33","2016-06-12 22:14:33"
35695674,3917095,"薄口醤油","大さじ1",5,"2016-06-12 22:14:33","2016-06-12 22:14:33"
35695675,3917095,"塩","適量",6,"2016-06-12 22:14:33","2016-06-12 22:14:33"
35695676,3917095,"胡椒","適量",7,"2016-06-12 22:14:33","2016-06-12 22:14:33"
35745603,3921533,"ハム","4枚",1,"2016-06-15 09:42:02","2016-06-15 09:42:02"
35745604,3921533,"マッシュポテト","適量",2,"2016-06-15 09:42:02","2016-06-15 09:42:02"
35745605,3921533,"ピザ用チーズ","1ココットひとつまみ",3,"2016-06-15 09:42:02","2016-06-15 09:42:02"
35745606,3921533,"パセリ","少々",4,"2016-06-15 09:42:02","2016-06-15 09:42:02"
35868723,3932878,"ごはん","少なめ1膳",1,"2016-06-21 11:15:16","2016-06-21 11:15:16"
35868724,3932878,"ごま昆布","適量",2,"2016-06-21 11:15:16","2016-06-21 11:15:16"
35868725,3932878,"生ハム","種類によりますが1〜2枚",3,"2016-06-21 11:15:16","2016-06-21 11:15:16"
35868726,3932878,"パセリ","お好みで",4,"2016-06-21 11:15:16","2016-06-21 11:15:16"
36558510,3994213,"薄力粉(ドルチェ)","150g",0,"2016-07-26 11:54:06","2016-07-26 11:54:06"
36558511,3994213,"強力粉","50g",1,"2016-07-26 11:54:06","2016-07-26 11:54:06"
36558512,3994213,"ベーキングパウダー","小さじ２",2,"2016-07-26 11:54:06","2016-07-26 11:54:06"
36558576,3994213,"砂糖","大匙１",3,"2016-07-26 11:56:54","2016-07-26 11:56:54"
36558577,3994213,"塩","小匙1/2",4,"2016-07-26 11:56:54","2016-07-26 11:56:54"
36558578,3994213,"無塩バター","50g",5,"2016-07-26 11:56:54","2016-07-26 11:56:54"
36558579,3994213,"牛乳","150cc",6,"2016-07-26 11:56:54","2016-07-26 11:56:54"
36558580,3994213,"レモン汁","小匙１",7,"2016-07-26 11:56:54","2016-07-26 11:56:54"
36558581,3994213,"打ち粉（強力粉）","適宜",8,"2016-07-26 11:56:54","2016-07-26 11:56:54"
36670289,4003786,"豚肉コマ切れ","200g",1,"2016-08-02 09:56:44","2016-08-02 09:56:44"
36670290,4003786,"ミョウガ","3〜4個",2,"2016-08-02 09:56:44","2016-08-02 09:56:44"
36670291,4003786,"ポン酢","大さじ3",3,"2016-08-02 09:56:44","2016-08-02 09:56:44"
36670292,4003786,"柚子胡椒","小さじ1/2",4,"2016-08-02 09:56:44","2016-08-02 09:56:44"
36670293,4003786,"みりん","大さじ2",5,"2016-08-02 09:56:44","2016-08-02 09:56:44"
36670294,4003786,"バター","適量",6,"2016-08-02 09:56:44","2016-08-02 09:56:44"
36670295,4003786,"片栗粉","適量",7,"2016-08-02 09:56:44","2016-08-02 09:56:44"
37742452,4102681,"卵","1個",1,"2016-10-03 19:55:38","2016-10-03 19:55:38"
37742453,4102681,"白出汁","小さじ1",2,"2016-10-03 19:55:38","2016-10-03 19:55:38"
37742454,4102681,"サラダ油","適量",3,"2016-10-03 19:55:38","2016-10-03 19:55:38"
37742455,4102681,"焼き海苔","1枚",4,"2016-10-03 19:55:38","2016-10-03 19:55:38"
37742456,4102681,"ごはん","茶碗軽く1杯程度",5,"2016-10-03 19:55:38","2016-10-03 19:55:38"
37742457,4102681,"デコレーション用焼き海苔","少々",6,"2016-10-03 19:55:38","2016-10-03 19:55:38"
43656090,4109213,"鶏を焼いて余った油","余った分だけ",1,"2017-07-22 14:19:48","2017-07-22 14:19:48"
43656091,4109213,"にんにく","1片",2,"2017-07-22 14:19:48","2017-07-22 14:19:48"
43656092,4109213,"ベーコン","1枚",3,"2017-07-22 14:19:48","2017-07-22 14:19:48"
43656093,4109213,"ごはん","1杯",4,"2017-07-22 14:19:48","2017-07-22 14:19:48"
43656094,4109213,"オリーブオイル","炒め用",5,"2017-07-22 14:19:48","2017-07-22 14:19:48"
43656095,4109213,"塩胡椒","少々",6,"2017-07-22 14:19:48","2017-07-22 14:19:48"
37807517,4109958,"ご飯","茶碗1杯",1,"2016-10-07 10:08:37","2016-10-07 10:08:37"
37807518,4109958,"鮭フレーク","大さじ3",2,"2016-10-07 10:08:37","2016-10-07 10:08:37"
37807519,4109958,"ごま油","小さじ1",3,"2016-10-07 10:08:37","2016-10-07 10:08:37"
37807520,4109958,"白ごま","適量",4,"2016-10-07 10:08:37","2016-10-07 10:08:37"
37807521,4109958,"塩","お好みで少しだけ",5,"2016-10-07 10:08:37","2016-10-07 10:08:37"
37845873,4113502,"食パン","1枚",1,"2016-10-09 14:57:14","2016-10-09 14:57:14"
37845874,4113502,"牛乳","100cc",2,"2016-10-09 14:57:14","2016-10-09 14:57:14"
37845875,4113502,"砂糖","大さじ1",3,"2016-10-09 14:57:14","2016-10-09 14:57:14"
37845876,4113502,"バニラエッセンス","少々",4,"2016-10-09 14:57:14","2016-10-09 14:57:14"
37845877,4113502,"バター","適量",5,"2016-10-09 14:57:14","2016-10-09 14:57:14"
37895993,4118225,"ミニトマト","5個",1,"2016-10-12 08:34:03","2016-10-12 08:34:03"
37895994,4118225,"ネギ","適量",2,"2016-10-12 08:34:03","2016-10-12 08:34:03"
37895995,4118225,"合わせ味噌","適量",3,"2016-10-12 08:34:03","2016-10-12 08:34:03"
37895996,4118225,"お水","適量",4,"2016-10-12 08:34:03","2016-10-12 08:34:03"
55009160,4123363,"人参","1本",1,"2019-06-24 07:18:23","2019-06-24 07:18:23"
55009161,4123363,"ツナ缶","1かん",2,"2019-06-24 07:18:23","2019-06-24 07:18:23"
55009162,4123363,"香味ペースト","5センチぐらい",3,"2019-06-24 07:18:23","2019-06-24 07:18:23"
55009163,4123363,"醤油","少々",4,"2019-06-24 07:18:23","2019-06-24 07:18:23"
55009164,4123363,"ラー油","数滴",5,"2019-06-24 07:18:23","2019-06-24 07:18:23"
55009165,4123363,"サラダ油","適宜",6,"2019-06-24 07:18:23","2019-06-24 07:18:23"
37981421,4126155,"ほうれん草","1袋",1,"2016-10-16 22:12:36","2016-10-16 22:12:36"
37981422,4126155,"鰹節","5g",2,"2016-10-16 22:12:36","2016-10-16 22:12:36"
37981423,4126155,"めんつゆ","大さじ2/3",3,"2016-10-16 22:12:36","2016-10-16 22:12:36"
37987497,4126767,"鶏胸肉","200g",1,"2016-10-17 10:57:46","2016-10-17 10:57:46"
37987498,4126767,"★粉チーズ","大さじ1",2,"2016-10-17 10:57:46","2016-10-17 10:57:46"
37987499,4126767,"★たまご","1個",3,"2016-10-17 10:57:46","2016-10-17 10:57:46"
37987500,4126767,"★パセリ(あれば)","大さじ1〜",4,"2016-10-17 10:57:46","2016-10-17 10:57:46"
37987501,4126767,"小麦粉","適量",5,"2016-10-17 10:57:46","2016-10-17 10:57:46"
37987502,4126767,"塩胡椒","適量",6,"2016-10-17 10:57:46","2016-10-17 10:57:46"
37987503,4126767,"オリーブオイル","適量",7,"2016-10-17 10:57:46","2016-10-17 10:57:46"
38022678,4130009,"ごはん","3膳分ぐらい",1,"2016-10-19 01:16:43","2016-10-19 01:16:43"
38022679,4130009,"焼肉のたれ","適量",2,"2016-10-19 01:16:43","2016-10-19 01:16:43"
38022680,4130009,"牛肉しゃぶしゃぶ用","8枚",3,"2016-10-19 01:16:43","2016-10-19 01:16:43"
38022681,4130009,"サラダ油","適量",4,"2016-10-19 01:16:43","2016-10-19 01:16:43"
38049069,4132528,"パンの耳","2枚分",1,"2016-10-20 13:08:48","2016-10-20 13:08:48"
38049070,4132528,"オリーブオイル","大さじ1〜2",2,"2016-10-20 13:08:48","2016-10-20 13:08:48"
38049071,4132528,"塩","適量",3,"2016-10-20 13:08:48","2016-10-20 13:08:48"
38049072,4132528,"乾燥バジル","適量",4,"2016-10-20 13:08:48","2016-10-20 13:08:48"
38147039,4141915,"ナス","2本",1,"2016-10-25 10:13:21","2016-10-25 10:13:21"
38147040,4141915,"サバ味噌缶","1個",2,"2016-10-25 10:13:21","2016-10-25 10:13:21"
38147041,4141915,"麺つゆ","大さじ2/3",3,"2016-10-25 10:13:21","2016-10-25 10:13:21"
38147042,4141915,"ラー油","少々",4,"2016-10-25 10:13:21","2016-10-25 10:13:21"
38267130,4153294,"食パン","1枚",1,"2016-10-31 10:54:11","2016-10-31 10:54:11"
38267131,4153294,"生チョコスライス","1枚",2,"2016-10-31 10:54:11","2016-10-31 10:54:11"
38267132,4153294,"くるみ","5粒ぐらい",3,"2016-10-31 10:54:11","2016-10-31 10:54:11"
38350423,4161134,"ごはん","茶碗1.5杯ぐらい",1,"2016-11-04 12:48:12","2016-11-04 12:48:12"
38350424,4161134,"若菜漬け","適量",2,"2016-11-04 12:48:12","2016-11-04 12:48:12"
38350425,4161134,"明太子","3センチ程度",3,"2016-11-04 12:48:12","2016-11-04 12:48:12"
38350426,4161134,"マヨネーズ","大さじ1",4,"2016-11-04 12:48:12","2016-11-04 12:48:12"
38350427,4161134,"焼き海苔(手巻き海苔サイズ)","2枚",5,"2016-11-04 12:48:12","2016-11-04 12:48:12"
54903473,4174309,"鶏モモ肉","1枚",1,"2019-06-16 14:42:49","2019-06-16 14:42:49"
54903474,4174309,"★酒","大さじ1/2",2,"2019-06-16 14:42:49","2019-06-16 14:42:49"
54903475,4174309,"★みりん","大さじ1",3,"2019-06-16 14:42:49","2019-06-16 14:42:49"
54903476,4174309,"★濃口醤油","大さじ2",4,"2019-06-16 14:42:49","2019-06-16 14:42:49"
54903477,4174309,"★蜂蜜","大さじ1",5,"2019-06-16 14:42:49","2019-06-16 14:42:49"
54903478,4174309,"サラダ油","大さじ1/2",6,"2019-06-16 14:42:49","2019-06-16 14:42:49"
38846616,4206931,"ナス","小2本",1,"2016-11-28 10:50:30","2016-11-28 10:50:30"
38846617,4206931,"めんつゆ","大さじ1.5",2,"2016-11-28 10:50:30","2016-11-28 10:50:30"
38846618,4206931,"ワサビ","1.5cm〜お好みで",3,"2016-11-28 10:50:30","2016-11-28 10:50:30"
38846619,4206931,"鰹節","1パック",4,"2016-11-28 10:50:30","2016-11-28 10:50:30"
38881957,4209929,"じゃがいも","1個",1,"2016-11-29 23:19:37","2016-11-29 23:19:37"
38881958,4209929,"コンビーフ","40g",2,"2016-11-29 23:19:37","2016-11-29 23:19:37"
38881959,4209929,"オリーブオイル","適量",3,"2016-11-29 23:19:37","2016-11-29 23:19:37"
38881960,4209929,"塩","適量",4,"2016-11-29 23:19:37","2016-11-29 23:19:37"
38881961,4209929,"ブラックペッパー","適量",5,"2016-11-29 23:19:37","2016-11-29 23:19:37"
38940912,4215275,"ごはん","1杯分",1,"2016-12-02 23:19:12","2016-12-02 23:19:12"
38940913,4215275,"カニカマ","2本",2,"2016-12-02 23:19:12","2016-12-02 23:19:12"
38940914,4215275,"とろろ昆布","適量",3,"2016-12-02 23:19:12","2016-12-02 23:19:12"
38940915,4215275,"焼き海苔","顔パーツ分",4,"2016-12-02 23:19:12","2016-12-02 23:19:12"
38940916,4215275,"(あれば)梅干し","少々",5,"2016-12-02 23:19:12","2016-12-02 23:19:12"
38940917,4215275,"その他のおかず","好きなものを",6,"2016-12-02 23:19:12","2016-12-02 23:19:12"
38941085,4215290,"たまご","1個",1,"2016-12-02 23:30:47","2016-12-02 23:30:47"
38941086,4215290,"コンビーフ","10〜15g",2,"2016-12-02 23:30:47","2016-12-02 23:30:47"
38941087,4215290,"牛乳","大さじ1/2",3,"2016-12-02 23:30:47","2016-12-02 23:30:47"
38941088,4215290,"片栗粉","小さじ1/3",4,"2016-12-02 23:30:47","2016-12-02 23:30:47"
38941089,4215290,"塩","適量",5,"2016-12-02 23:30:47","2016-12-02 23:30:47"
39138520,4231653,"にんじん","1本",1,"2016-12-12 09:48:03","2016-12-12 09:48:03"
39138521,4231653,"だし塩（なければ顆粒和風だし＋塩で代用可）","少々",2,"2016-12-12 09:48:03","2016-12-12 09:48:03"
39138522,4231653,"醤油","適量",3,"2016-12-12 09:48:03","2016-12-12 09:48:03"
39138523,4231653,"ごま油","適量",4,"2016-12-12 09:48:03","2016-12-12 09:48:03"
55009197,4256296,"キャベツ","3枚",1,"2019-06-24 07:25:39","2019-06-24 07:25:39"
55009198,4256296,"厚切りベーコン","1〜1.5枚",2,"2019-06-24 07:25:39","2019-06-24 07:25:39"
55009199,4256296,"粒マスタード","大さじ1",3,"2019-06-24 07:25:39","2019-06-24 07:25:39"
55009200,4256296,"料理酒","小さじ1",4,"2019-06-24 07:25:39","2019-06-24 07:25:39"
55009201,4256296,"塩胡椒","少々",5,"2019-06-24 07:25:39","2019-06-24 07:25:39"
55009202,4256296,"オリーブ油","大さじ1/2",6,"2019-06-24 07:25:39","2019-06-24 07:25:39"
39427152,4257913,"ごはん","茶碗1.5杯分くらい",0,"2016-12-27 11:15:23","2016-12-27 11:15:23"
39427153,4257913,"ツナマヨ","お好みで",1,"2016-12-27 11:15:23","2016-12-27 11:15:23"
39427154,4257913,"コーン","4粒",2,"2016-12-27 11:15:23","2016-12-27 11:15:23"
39427155,4257913,"蜂蜜梅干し","1個",3,"2016-12-27 11:15:23","2016-12-27 11:15:23"
39427156,4257913,"焼き海苔","目のパーツ用",4,"2016-12-27 11:15:23","2016-12-27 11:15:23"
39713681,4284532,"人参","1/2本",0,"2017-01-12 12:00:18","2017-01-12 12:00:18"
39713682,4284532,"油揚げ","１枚",1,"2017-01-12 12:00:18","2017-01-12 12:00:18"
39713683,4284532,"えのき茸","1/4株",2,"2017-01-12 12:00:18","2017-01-12 12:00:18"
39713780,4284532,"おから","200g",3,"2017-01-12 12:04:22","2017-01-12 12:04:22"
39713723,4284532,"ごま油","大匙１〜２",4,"2017-01-12 12:02:17","2017-01-12 12:02:17"
39713724,4284532,"＊だし汁","200cc",5,"2017-01-12 12:02:17","2017-01-12 12:02:17"
39713725,4284532,"＊醤油","大匙２〜３",6,"2017-01-12 12:02:17","2017-01-12 12:02:17"
39713726,4284532,"＊みりん","大匙２",7,"2017-01-12 12:02:17","2017-01-12 12:02:17"
39713727,4284532,"塩","小匙1/2~",8,"2017-01-12 12:02:17","2017-01-12 12:02:17"
39713728,4284532,"あさつき（小口切り）","適量",9,"2017-01-12 12:02:17","2017-01-12 12:02:17"
39713802,4284532,"柚子胡椒","お好みで",10,"2017-01-12 12:07:51","2017-01-12 12:07:51"
39837026,4295277,"ごはん","茶碗1杯弱（お弁当箱によって調整）",1,"2017-01-17 21:14:17","2017-01-17 21:14:17"
39837027,4295277,"三角に切って加熱した人参","ツノ1つ分",2,"2017-01-17 21:14:17","2017-01-17 21:14:17"
39837028,4295277,"とろろ昆布","適量",3,"2017-01-17 21:14:17","2017-01-17 21:14:17"
39837029,4295277,"蜂蜜梅干し","1こ",4,"2017-01-17 21:14:17","2017-01-17 21:14:17"
39837030,4295277,"焼き海苔（顔パーツ用）","1/4枚",5,"2017-01-17 21:14:17","2017-01-17 21:14:17"
39837031,4295277,"葉物のおかず","適量",6,"2017-01-17 21:14:17","2017-01-17 21:14:17"
39837032,4295277,"その他のおかず","適量",7,"2017-01-17 21:14:17","2017-01-17 21:14:17"
43871089,4299431,"ベーコン","数枚",1,"2017-08-05 12:50:53","2017-08-05 12:50:53"
43871090,4299431,"ブルーチーズ","30gぐらい?",2,"2017-08-05 12:50:53","2017-08-05 12:50:53"
43871091,4299431,"卵","2個",3,"2017-08-05 12:50:53","2017-08-05 12:50:53"
43871092,4299431,"塩・胡椒","少々",4,"2017-08-05 12:50:53","2017-08-05 12:50:53"
43871093,4299431,"粉チーズ","適量",5,"2017-08-05 12:50:53","2017-08-05 12:50:53"
40021990,4312205,"あらびきソーセージ","1本",1,"2017-01-26 11:21:30","2017-01-26 11:21:30"
40021991,4312205,"焼肉のタレ","少々",2,"2017-01-26 11:21:30","2017-01-26 11:21:30"
40021992,4312205,"人参のナムル","適量",3,"2017-01-26 11:21:30","2017-01-26 11:21:30"
40021993,4312205,"たくあん","適量",4,"2017-01-26 11:21:30","2017-01-26 11:21:30"
40021994,4312205,"ごはん","茶碗1.5杯ぐらい",5,"2017-01-26 11:21:30","2017-01-26 11:21:30"
40021995,4312205,"ごま油","小さじ1〜",6,"2017-01-26 11:21:30","2017-01-26 11:21:30"
40021996,4312205,"塩","少々",7,"2017-01-26 11:21:30","2017-01-26 11:21:30"
40021997,4312205,"焼き海苔","2枚",8,"2017-01-26 11:21:30","2017-01-26 11:21:30"
40021998,4312205,"白ごま","お好みで",9,"2017-01-26 11:21:30","2017-01-26 11:21:30"
40717071,4373295,"きんぴら用こんにゃく","150g",1,"2017-02-23 08:29:10","2017-02-23 08:29:10"
40717072,4373295,"ごま油","大さじ1/2",2,"2017-02-23 08:29:10","2017-02-23 08:29:10"
40717073,4373295,"麺つゆ","大さじ1/2",3,"2017-02-23 08:29:10","2017-02-23 08:29:10"
40717074,4373295,"めんたい粉","大さじ1〜",4,"2017-02-23 08:29:10","2017-02-23 08:29:10"
40800487,4380913,"ミートソーススパゲッティ","1人分",1,"2017-02-26 15:52:56","2017-02-26 15:52:56"
40800488,4380913,"サラダ油","適量",2,"2017-02-26 15:52:56","2017-02-26 15:52:56"
40800489,4380913,"玉ねぎ","1/2個",3,"2017-02-26 15:52:56","2017-02-26 15:52:56"
40800490,4380913,"ロースハム","4枚1パック",4,"2017-02-26 15:52:56","2017-02-26 15:52:56"
40800491,4380913,"塩胡椒","適量",5,"2017-02-26 15:52:56","2017-02-26 15:52:56"
40800492,4380913,"小麦粉","大さじ1",6,"2017-02-26 15:52:56","2017-02-26 15:52:56"
40800493,4380913,"牛乳","150cc",7,"2017-02-26 15:52:56","2017-02-26 15:52:56"
40800494,4380913,"コンソメ","小さじ1/2",8,"2017-02-26 15:52:56","2017-02-26 15:52:56"
40800495,4380913,"ピザ用チーズ","適量",9,"2017-02-26 15:52:56","2017-02-26 15:52:56"
41514466,4442007,"食パン","2枚",0,"2017-03-29 21:55:41","2017-03-29 21:55:41"
41514467,4442007,"アーモンドミルク（アーモンド効果）","200cc",1,"2017-03-29 21:55:41","2017-03-29 21:55:41"
41514468,4442007,"卵","2個",2,"2017-03-29 21:55:41","2017-03-29 21:55:41"
41514469,4442007,"はちみつ","大さじ1",3,"2017-03-29 21:55:41","2017-03-29 21:55:41"
41514470,4442007,"バニラエッセンス（お好みで）","少々",4,"2017-03-29 21:55:41","2017-03-29 21:55:41"
41514471,4442007,"バター","適量",5,"2017-03-29 21:55:41","2017-03-29 21:55:41"
41514472,4442007,"粉糖","少々",6,"2017-03-29 21:55:41","2017-03-29 21:55:41"
41712841,4459676,"マグロ","1人分",1,"2017-04-08 10:57:00","2017-04-08 10:57:00"
41712842,4459676,"アボカド","1/2個",2,"2017-04-08 10:57:00","2017-04-08 10:57:00"
41712843,4459676,"納豆","1パック",3,"2017-04-08 10:57:00","2017-04-08 10:57:00"
41712844,4459676,"木綿豆腐（内容量190gのもの）","1/2パック",4,"2017-04-08 10:57:00","2017-04-08 10:57:00"
41712845,4459676,"醤油","お好み",5,"2017-04-08 10:57:00","2017-04-08 10:57:00"
41712846,4459676,"わさび","お好み",6,"2017-04-08 10:57:00","2017-04-08 10:57:00"
41712847,4459676,"ごま油","少々",7,"2017-04-08 10:57:00","2017-04-08 10:57:00"
41712848,4459676,"白ごま","ひとつまみ",8,"2017-04-08 10:57:00","2017-04-08 10:57:00"
41741883,4462177,"ボイルしたささみ","3本",1,"2017-04-09 16:32:03","2017-04-09 16:32:03"
41741884,4462177,"茗荷","3個",2,"2017-04-09 16:32:03","2017-04-09 16:32:03"
41741885,4462177,"長ネギ","1/4本",3,"2017-04-09 16:32:03","2017-04-09 16:32:03"
41741886,4462177,"ごま油","大さじ1.5",4,"2017-04-09 16:32:03","2017-04-09 16:32:03"
41741887,4462177,"中華だし・顆粒タイプ","大さじ1/2",5,"2017-04-09 16:32:03","2017-04-09 16:32:03"
41741888,4462177,"醤油","お好みで少々",6,"2017-04-09 16:32:03","2017-04-09 16:32:03"
41741889,4462177,"ごま","お好みでたっぷり",7,"2017-04-09 16:32:03","2017-04-09 16:32:03"
41796539,4467357,"ふすまパン・薄切りタイプ（糖質量気にしなければ食パンで代用可）","1枚",1,"2017-04-12 10:43:00","2017-04-12 10:43:00"
41796540,4467357,"生ハム","4〜5枚",2,"2017-04-12 10:43:00","2017-04-12 10:43:00"
41796541,4467357,"カッテージチーズ・裏ごしタイプ","大さじ2〜お好み量",3,"2017-04-12 10:43:00","2017-04-12 10:43:00"
41796542,4467357,"オリーブオイル","小さじ1",4,"2017-04-12 10:43:00","2017-04-12 10:43:00"
41796543,4467357,"ブラックペッパー","少々",5,"2017-04-12 10:43:00","2017-04-12 10:43:00"
41796544,4467357,"スイートバジル","少々",6,"2017-04-12 10:43:00","2017-04-12 10:43:00"
41966207,4482330,"スパム","1切れ",1,"2017-04-20 16:56:27","2017-04-20 16:56:27"
41966208,4482330,"LAWSONブランパン（ロールパンでも可）","2個",2,"2017-04-20 16:56:27","2017-04-20 16:56:27"
41966209,4482330,"マヨネーズ","適量",3,"2017-04-20 16:56:27","2017-04-20 16:56:27"
41966210,4482330,"パセリ","適量",4,"2017-04-20 16:56:27","2017-04-20 16:56:27"
41966211,4482330,"★スクランブルエッグ","たっぷりめ。余ったらそのまま朝ごはんへ",5,"2017-04-20 16:56:27","2017-04-20 16:56:27"
41966212,4482330,"卵","2個",6,"2017-04-20 16:56:27","2017-04-20 16:56:27"
41966213,4482330,"生クリーム（牛乳でも可）","大さじ2",7,"2017-04-20 16:56:27","2017-04-20 16:56:27"
41966214,4482330,"バター","大さじ1",8,"2017-04-20 16:56:27","2017-04-20 16:56:27"
41966215,4482330,"塩","少々",9,"2017-04-20 16:56:27","2017-04-20 16:56:27"
42633479,4542625,"ピーナッツ","20粒ぐらい",1,"2017-05-25 12:42:43","2017-05-25 12:42:43"
42633480,4542625,"ツナ缶","1缶",2,"2017-05-25 12:42:43","2017-05-25 12:42:43"
42633481,4542625,"マヨネーズ","大さじ1.5",3,"2017-05-25 12:42:43","2017-05-25 12:42:43"
43929861,4658742,"豚肉ロース薄切り","4枚",1,"2017-08-08 23:00:15","2017-08-08 23:00:15"
43929862,4658742,"千切りキャベツ","中鉢1杯分ぐらい",2,"2017-08-08 23:00:15","2017-08-08 23:00:15"
43929863,4658742,"マヨネーズ","大さじ1.5〜",3,"2017-08-08 23:00:15","2017-08-08 23:00:15"
43929864,4658742,"塩胡椒","適量",4,"2017-08-08 23:00:15","2017-08-08 23:00:15"
43929865,4658742,"ポン酢","大さじ1.5〜2",5,"2017-08-08 23:00:15","2017-08-08 23:00:15"
43929866,4658742,"サラダ油","適量",6,"2017-08-08 23:00:15","2017-08-08 23:00:15"
45105978,4766071,"生ハム","50g",1,"2017-10-20 00:15:10","2017-10-20 00:15:10"
45105979,4766071,"レタス","数枚",2,"2017-10-20 00:15:10","2017-10-20 00:15:10"
45105980,4766071,"ごま油","小さじ1",3,"2017-10-20 00:15:10","2017-10-20 00:15:10"
45105981,4766071,"ニンニクチューブ","5mm",4,"2017-10-20 00:15:10","2017-10-20 00:15:10"
45105982,4766071,"豆板醤","小さじ½",5,"2017-10-20 00:15:10","2017-10-20 00:15:10"
45105983,4766071,"卵の黄身","1個",6,"2017-10-20 00:15:10","2017-10-20 00:15:10"
45105984,4766071,"白ごま","ひとつまみ",7,"2017-10-20 00:15:10","2017-10-20 00:15:10"
45648734,4811059,"■主役","",1,"2017-11-19 22:15:22","2017-11-19 22:15:22"
45648735,4811059,"鶏もも肉","1枚",2,"2017-11-19 22:15:22","2017-11-19 22:15:22"
45648736,4811059,"■サラダの野菜(お好みでなんでも)","",3,"2017-11-19 22:15:22","2017-11-19 22:15:22"
45648737,4811059,"レタス","数枚",4,"2017-11-19 22:15:22","2017-11-19 22:15:22"
45648738,4811059,"パプリカ","半分〜1個",5,"2017-11-19 22:15:22","2017-11-19 22:15:22"
45648739,4811059,"アボカド","1個",6,"2017-11-19 22:15:22","2017-11-19 22:15:22"
45648740,4811059,"ミニトマト","数個",7,"2017-11-19 22:15:22","2017-11-19 22:15:22"
45648741,4811059,"■ドレッシング(お好みでなんでも)","",8,"2017-11-19 22:15:22","2017-11-19 22:15:22"
45648742,4811059,"オリーブオイル","お好み",9,"2017-11-19 22:15:22","2017-11-19 22:15:22"
45648743,4811059,"塩胡椒","お好み",10,"2017-11-19 22:15:22","2017-11-19 22:15:22"
45955969,4829277,"ブリーチーズ","好きなだけ",1,"2017-12-08 22:25:27","2017-12-08 22:25:27"
45955970,4829277,"トリュフオイル","適量",2,"2017-12-08 22:25:27","2017-12-08 22:25:27"
45955971,4829277,"塩胡椒","適量",3,"2017-12-08 22:25:27","2017-12-08 22:25:27"
46382576,4872827,"薄力粉","100g",1,"2018-01-07 18:23:09","2018-01-07 18:23:09"
46382577,4872827,"ベーキングパウダー","小匙1",2,"2018-01-07 18:23:09","2018-01-07 18:23:09"
46382578,4872827,"菜種油","大匙2",3,"2018-01-07 18:23:09","2018-01-07 18:23:09"
46382579,4872827,"黒蜜","大匙3",4,"2018-01-07 18:23:09","2018-01-07 18:23:09"
46382580,4872827,"牛乳","大匙3",5,"2018-01-07 18:23:09","2018-01-07 18:23:09"
46382581,4872827,"お節の黒豆","適量",6,"2018-01-07 18:23:09","2018-01-07 18:23:09"
47373350,4961134,"芽キャベツ","8個",1,"2018-02-28 20:50:34","2018-02-28 20:50:34"
47373351,4961134,"生ハム","6枚程度",2,"2018-02-28 20:50:34","2018-02-28 20:50:34"
47373352,4961134,"ホワイトソース（今回はハインツさんの市販のものを使いました）","200g",3,"2018-02-28 20:50:34","2018-02-28 20:50:34"
47373353,4961134,"パドンニパスタ （ボーダー小さい帽子）","70g",4,"2018-02-28 20:50:34","2018-02-28 20:50:34"
47373354,4961134,"塩","適量",5,"2018-02-28 20:50:34","2018-02-28 20:50:34"
47446606,4967505,"胡麻豆腐","190g",1,"2018-03-04 22:04:27","2018-03-04 22:04:27"
47446607,4967505,"小松菜","1束",2,"2018-03-04 22:04:27","2018-03-04 22:04:27"
47446608,4967505,"塩昆布","お好み量",3,"2018-03-04 22:04:27","2018-03-04 22:04:27"
47446609,4967505,"醤油（甘口）","大さじ1と1/3",4,"2018-03-04 22:04:27","2018-03-04 22:04:27"
47492100,4970808,"豚ロース肉","100g",1,"2018-03-07 17:27:08","2018-03-07 17:27:08"
47492101,4970808,"レタス","1~2枚",2,"2018-03-07 17:27:08","2018-03-07 17:27:08"
47492102,4970808,"ピーナツバター","大さじ1~2",3,"2018-03-07 17:27:08","2018-03-07 17:27:08"
